Show,Company Name,Stand Number,Stand Type,Show Category,Country,Website,LinkedIn,Twitter / X,Facebook,Products & Services,OLDCategories,Categories,Products & Services Target,Company Description,Profile URL,Logo URL,Size,Mannual Ranking Bump
Accountex,Audit Corpus,374,Standard Show Guide Entry,Accountex London,India,https://www.auditcorpus.com/,https://in.linkedin.com/company/true-and-fair-professionals-network,,,"AI & Automation, Analytics & Reporting, Audit, Outsourcing / Offshoring, Practice & Project Management","Practice Management, AI & Automation, Data & Analytics, Outsourcing","Practice Management, Data & Analytics, AI & Automation, Outsourcing","Accountants in Practice, Accountants in Industry/Business","True and Fair Professionals Network (""True and Fair"") is a firm formed in August 2022, with a team of either partners or senior staff in Big 4 firm(s), with a combined experience of over 175 years, to serve as a knowledge partner to develop technology solutions (Audit Corpus) to support audit firms in their journey on audit quality along with Audit Off-shoring support.",https://divcommanual.com/acx-fds/exhibitor-listing/audit-corpus/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/04/TandF-Logo.png,0,FALSE
Accountex,AuditBot - Does Fieldwork Faster,1551,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://auditbot.co/,https://www.linkedin.com/company/auditbot-ltd,,,"Accounting Software, AI & Automation, Analytics & Reporting, Audit","Bookkeeping, AI & Automation, Data & Analytics","Data & Analytics, AI & Automation, Bookkeeping",Accountants in Practice,"AuditBot automates audit fieldwork, cutting transaction testing from days to hours and reduces review times by 60%. AccountsBot reviews financial statements end to end and, in side by side testing, flags 3 times more errors than humans do. Built by auditors and ICAEW accredited. Come and see what AuditBot can do for your team's accuracy and efficiency.",https://divcommanual.com/acx-fds/exhibitor-listing/auditbot-does-fieldwork-faster/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/AuditBot-Does-your-Fieldwork-Faster.png,4,FALSE
Accountex,Auditi,625,Standard Show Guide Entry,Accountex London,Germany,https://www.auditi.com/,https://www.linkedin.com/company/auditi/,,,"Accounting Software, Audit, Consulting & Business Services, Practice & Project Management, Tax","Bookkeeping, Practice Management, Tax & MTD","Practice Management, Bookkeeping, Tax & MTD","Accountants in Practice, Accountants in Industry/Business, Bookkeepers, Other","Founded in 2012, Auditi is a market leader in client collaboration and communications for auditors. Our platform revolutionizes how auditors manage PBC (Provided by Client) requests, enhancing efficiency and collaboration. ? Tailor lists, set timelines, and centralize communication. Visit auditi.com to learn more and schedule a meeting.",https://divcommanual.com/acx-fds/exhibitor-listing/auditi/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/auditi-logo-blue.png,13,FALSE
Accountex,AYPHEN,1755,Standard Show Guide Entry,Accountex London,Ireland,https://www.ayphen.com,https://www.linkedin.com/company/ayphen/,,,"Accounting Software, AI & Automation, CRM, HR, Payroll","Bookkeeping, AI & Automation, Payroll, CRM & Comms, HR & People","AI & Automation, Bookkeeping, HR & Leadership, Marketing & Growth, Payroll","Accountants in Practice, Accountants in Industry/Business, Bookkeepers","Transform your business with AYPHEN's AI-powered suite. Seamlessly integrate 20+ applications, scale to 10,000+ users and accelerate growth with intelligent automation. Every tool your business needs in one unified platform. From accounting to project management, AYPHEN helps businesses reach new levels of efficiency and performance.",https://divcommanual.com/acx-fds/exhibitor-listing/ayphen/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/Ayphen_Logo_450x450.jpg,47,FALSE
Accountex,Barclays,540,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://www.barclays.co.uk/business-banking/introducers/,https://www.linkedin.com/showcase/barclays-business-banking/,,https://www.facebook.com/BarclaysBusinessUK/,Banking Services / Open Banking / Payment / FX Budgeting,Banking & Payments,Banking & Payments,"Accountants in Practice, Accountants in Industry/Business, Bookkeepers","Our Barclays Business Introducer Zone gives you one place for your business current account referrals. Whether you're trying to understand local markets, manage growth or find the right networks, we could help you and your clients with your challenges and opportunities. Find us at stand 540 to talk about Barclays Business Introducer Zone.",https://divcommanual.com/acx-fds/exhibitor-listing/barclays/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/03/Barclays_Logo_stacked_RGB_Cyan.png,9800,FALSE
Accountex,Befree,1574,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://befreeltd.com/uk/,https://www.linkedin.com/company/befree-pty-ltd/,https://x.com/infobefreeltd,https://www.facebook.com/people/Befree-Global/100088891985988/,"Accounts Payable / Accounts Receivable, AI & Automation, Audit, Payroll, Tax","Bookkeeping, AI & Automation, Tax & MTD, Payroll","AI & Automation, Bookkeeping, Tax & MTD, Payroll",,"Befree delivers outsourcing solutions built on cutting-edge automation across accounting, bookkeeping, tax, audit, mortgage, and beyond, giving progressive firms the capacity to do so much more. We plug in fast, work to your standards, and free your team to do what matters most: advising clients and growing. This is outsourcing, upgraded.",https://divcommanual.com/acx-fds/exhibitor-listing/befree/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/03/Befree.png,1600,FALSE
Accountex,BGL Solutions Limited,744,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://www.bglcorp.com/,,,,"Accounting Software, AI & Automation, AML - Anti Money Laundering","Bookkeeping, AI & Automation, AML/KYC","AI & Automation, Bookkeeping, AML/KYC",Accountants in Industry/Business,"BGL Corporate Solutions (BGL) delivers secure compliance management software trusted by 12,700+ businesses managing over 1.5 million entities worldwide. With 35+ years of experience and ISO 27001 certification, BGL helps UK firms simplify Companies House compliance through innovative company secretarial (CoSec), AML/CDD and ID verification solutions.",https://divcommanual.com/acx-fds/exhibitor-listing/bgl-solutions-limited/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/BGL_logo.png,210,FALSE
Accountex,Briefcase,1740,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://briefcase.so/,https://www.linkedin.com/company/briefcase-ai/,,,"Accounting Software, AI & Automation, Data Entry / OCR (Optical Character Recognition), MTD, VAT","Bookkeeping, AI & Automation, Tax & MTD, Doc Automation","AI & Automation, Data & Analytics, Bookkeeping, Tax & MTD","Accountants in Practice, Bookkeepers","Put your books on Autopilot AI-native bookkeeping and accounting automation, from capture to close.",https://divcommanual.com/acx-fds/exhibitor-listing/briefcase/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/unnamed-file.png,11,FALSE
Accountex,Bright,1160,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://brightsg.com/,https://www.linkedin.com/company/brightsg,https://x.com/BrightUKIre,https://www.facebook.com/brightsoftwaregroup1,"Accounting Software, MTD, Payroll, Practice & Project Management, Tax","Bookkeeping, Practice Management, Tax & MTD, Payroll","Practice Management, Bookkeeping, Tax & MTD, Payroll","Accountants in Practice, Accountants in Industry/Business, Bookkeepers","At Bright, we deliver a complete suite of software designed to keep your practice compliant, reduce risk, and power smarter ways of working. Spanning payroll, time & attendance, working papers, MTD-ready accounting, tax, and company secretarial, our AI-driven workflows, intelligent automation, and fully connected, integrated data minimise errors, save time, and free you to focus on your clients.",https://divcommanual.com/acx-fds/exhibitor-listing/bright/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/04/Untitled-design-1.png,300,FALSE
Accountex,Byrd + Link Audit Services,830,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://www.byrdlink.co.uk/,https://www.linkedin.com/company/byrd-and-link,,,Audit,Practice Management,Practice Management,Practice Management,"Byrd + Link specialise in supporting accountancy firms with audit services - when firms don't have the time or resource to do them in-house. With a senior-only team, we act as your trusted audit partner, ensuring high-quality audits while you focus on growing your firm and strengthening client relationships.",https://divcommanual.com/acx-fds/exhibitor-listing/byrd-link-audit-services/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/sml-Byrd-Link_Logo.png,6,FALSE
Accountex,Capify,1534,Standard Show Guide Entry,Accountex London,United Kingdom (UK),,,,,,Marketing & Growth,Other,,,https://divcommanual.com/acx-fds/exhibitor-listing/capify/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/04/images.png,14,FALSE
Accountex,Capium,1370,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://www.capium.com/,https://www.linkedin.com/company/capium/,https://x.com/capium,https://www.facebook.com/capium.uk,"Accounting Software, Accounts Payable / Accounts Receivable, MTD, Practice & Project Management, Tax","Bookkeeping, Practice Management, Tax & MTD","Practice Management, Bookkeeping, Tax & MTD","Accountants in Practice, Accountants in Industry/Business, Bookkeepers, Other","A cloud-based accounting and practice management software for accountants and SMEs, Inheirtenity MTD offers bookkeeping, payroll, tax filing, AML compliance, and client management tools in one integrated platform. With automation, secure data storage, & HMRC-recognised compliance features (including MTD IT), Capium streamlines workflows, enhances collaboration, and ensures regulatory compliance.",https://divcommanual.com/acx-fds/exhibitor-listing/capium/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/Capium-logo-square-450-x-450-px.png,90,FALSE
Accountex,Caseware,820,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://www.caseware.com/uk/,https://www.linkedin.com/company/caseware-international-inc,https://x.com/Caseware,,"Accounting Software, AI & Automation, Analytics & Reporting, Audit","Bookkeeping, AI & Automation, Data & Analytics, Tax & MTD","Data & Analytics, AI & Automation, Bookkeeping","Accountants in Practice, Accountants in Industry/Business","Caseware partners with audit and accounting professionals to deliver trusted outcomes through AI-driven intelligence. Its end-to-end, cloud-based platform provides audit and financial reporting solutions that improve collaboration, consistency, and efficiency without compromising quality. Trusted by 25,000 customers and 500,000 professionals across 130 countries.",https://divcommanual.com/acx-fds/exhibitor-listing/caseware/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/CW-Logo-1.png,750,FALSE
Accountex,Castaway Forecasting,1451,Standard Show Guide Entry,Accountex London,Australia,https://castawayforecasting.com/,https://www.linkedin.com/company/castaway-forecasting/,,https://www.facebook.com/castawayforecasting,"Analytics & Reporting, Cash Flow Forecasting, Consulting & Business Services, Corporate Finance / Mergers & Acquisitions","Bookkeeping, Data & Analytics, Banking & Payments","Banking & Payments, Data & Analytics, Bookkeeping","Accountants in Practice, Accountants in Industry/Business, Bookkeepers","Castaway creates powerful SaaS financial forecasting software, delivers practical education, and provides outstanding customer experiences to help SMEs and advisors understand and shape their future. Used by customers worldwide, Castaway offers 3-way forecasting, cashflow forecasting, budgeting, KPIs and performance reporting. Castaway empowers SMEs and advisors to make better business decisions",https://divcommanual.com/acx-fds/exhibitor-listing/castaway-forecasting/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/03/Castaway_Light_Tag-24_450x450px-1.png,15,FALSE
